Filename,Right Ascension,Declination,Catalogue Peak,Unseen,Estimated Peak,Estimation Error (95%)
PMN_J1322-1617,200.68188999999998,-16.290229999999998,13.67,False,13.87,0.88
PMN_J1326-5256,201.70512,-52.9399,12.46,False,12.73,0.81
PMN_J1329-5608,202.25477,-56.134069999999994,12.88,False,12.6,0.65
PMN_J1331-1326,202.83482,-13.43489,13.94,True,14.03,1.08
PMN_J1332-1256,203.16355,-12.9376,12.27,False,12.64,0.7
PMN_J1337-1958,204.4472,-19.96988,13.60,False,13.21,0.93
PMN_J1341-3906,205.47485,-39.11663,0.00,True,14.14,2.44
PMN_J1343-7658,205.96526,-76.96947,0.00,True,12.98,1.23
PMN_J1344-1723,206.06001,-17.39455,12.94,False,12.96,0.71
PMN_J1347-3750,206.91845,-37.843509999999995,13.52,False,12.73,0.71
PMN_J1352-2745,208.11686,-27.75198,12.48,False,12.49,0.67
PMN_J1359-3746,209.95716000000002,-37.7669,14.12,False,14.89,0.54
PMN_J1400-5605,210.17407000000003,-56.0821,0.00,True,12.67,1.71
PMN_J1402-1825,210.69065,-18.43234,0.00,True,13.23,0.89
PMN_J1402-3334,210.6725,-33.56917,0.00,True,12.58,0.95
PMN_J1419-5155,214.89686,-51.916270000000004,0.00,True,12.65,0.88
PMN_J1420-1118,215.25062999999997,-11.30567,0.00,True,13.14,1.07
PMN_J1421-4820,215.41102999999998,-48.33967,0.00,True,12.72,0.99
PMN_J1421-7920,215.3499,-79.34066999999999,12.69,False,12.85,1.36
PMN_J1433-8340,218.36857999999998,-83.68569000000001,0.00,True,12.61,0.7
PMN_J1439-2341,219.99767999999997,-23.69472,0.00,False,14.85,1.57
PMN_J1440+0610,220.22057999999998,6.1711599999999995,14.98,False,15.2,0.5
PMN_J1441-1523,220.43923999999998,-15.393410000000001,12.90,False,12.57,0.73
PMN_J1443-0953,220.94511,-9.8843,12.75,False,12.47,0.93
PMN_J1445-3036,221.48342999999997,-30.618240000000004,12.84,False,13.7,2.16
PMN_J1457-4642,224.42427,-46.70279,0.00,False,15.93,1.6
PMN_J1504-4248,226.02662999999998,-42.80576,13.13,False,13.1,1.07
PMN_J1505-3432,226.25987999999998,-34.54912,12.62,False,12.82,0.88
PMN_J1506+0814,226.68531000000002,8.23353,14.75,False,15.73,0.67
PMN_J1508-4953,227.16227,-49.88398,12.23,False,12.31,0.72
PMN_J1509-4340,227.3989,-43.675540000000005,13.28,False,12.62,0.79
PMN_J1512-5640,228.23257999999998,-56.675180000000005,13.46,True,13.33,1.18
PMN_J1512-7131,228.21851,-71.53152,0.00,True,14.14,1.03
PMN_J1514-0948,228.70729,-9.81067,12.67,False,12.51,0.71
PMN_J1514-2043,228.63965,-20.74061,14.44,False,14.19,0.81
PMN_J1514-3617,228.67031,-36.284690000000005,12.36,False,13.26,0.87
PMN_J1514-4748,228.66677,-47.80829,12.57,False,12.72,0.67
PMN_J1523-3936,230.88862000000003,-39.61148,0.00,True,12.79,0.81
PMN_J1524-5903,231.21301,-59.06103,0.00,True,12.62,0.74
PMN_J1528-2858,232.0606,-28.980990000000002,0.00,True,14.38,1.54
PMN_J1535-4730,233.96767000000003,-47.50638,12.34,False,12.71,0.77
PMN_J1537-7958,234.41992000000002,-79.96800999999999,0.00,True,13.57,1.71
PMN_J1539-1128,234.92166,-11.476510000000001,14.98,False,15.87,0.66
PMN_J1546-1003,236.54781,-10.057269999999999,15.40,True,14.48,0.9
PMN_J1548-2251,237.20729,-22.8507,16.26,False,17.0,1.06
PMN_J1548-6401,237.12665,-64.02633,12.75,False,12.74,0.8
PMN_J1555-4150,238.82549,-41.84214,13.54,True,12.35,1.03
PMN_J1558-6432,239.70952000000003,-64.54157,14.85,True,14.79,1.02
PMN_J1602-1929,240.70232000000001,-19.49646,0.00,True,14.65,1.05
PMN_J1603-4904,240.96119,-49.0682,14.40,True,13.76,1.71
PMN_J1604-4441,241.12925,-44.692209999999996,12.62,False,12.85,0.76
PMN_J1605-7112,241.31609,-71.21653,0.00,True,14.87,3.09
PMN_J1610-3958,242.59116,-39.98287,12.80,False,12.79,0.64
PMN_J1610-6649,242.69359,-66.81702,15.70,False,15.68,0.83
PMN_J1613-4225,243.43332,-42.428129999999996,0.00,True,15.32,1.78
PMN_J1617-2537,244.33571,-25.62324,12.48,False,12.54,0.67
PMN_J1621-1101,245.45828999999998,-11.0325,0.00,True,12.6,0.8
PMN_J1631-5256,247.78062999999997,-52.943259999999995,0.00,True,12.81,0.79
PMN_J1636-4101,249.23073,-41.03348,0.00,True,14.71,1.42
PMN_J1644-2156,251.18103,-21.93585,12.93,False,12.96,0.67
PMN_J1647-6437,251.90726,-64.63341,13.40,False,13.07,0.94
PMN_J1650-5044,252.56928,-50.74673,12.74,False,13.18,0.89
PMN_J1657-6121,254.45421000000002,-61.360519999999994,0.00,True,13.74,1.04
PMN_J1706-1932,256.74457,-19.53106,0.00,True,13.98,0.84
PMN_J1711-5028,257.9208,-50.4715,13.49,True,13.01,0.87
PMN_J1715-4025,258.83787,-40.42798,13.56,True,15.36,2.05
PMN_J1716-6045,259.23271,-60.762409999999996,12.97,False,13.0,1.2
PMN_J1717-5155,259.39455,-51.92553,12.24,False,12.94,1.59
PMN_J1718-3056,259.52146,-30.937820000000002,0.00,True,15.44,2.94
PMN_J1721-5055,260.32909,-50.93009,0.00,True,12.74,0.92
PMN_J1733-6055,263.4101,-60.92833,13.77,False,12.9,1.12
PMN_J1735-1117,263.86324,-11.292910000000001,0.00,True,13.53,1.07
PMN_J1742-1517,265.5486,-15.291429999999998,0.00,True,13.63,1.09
PMN_J1743-1828,265.92975,-18.47754,0.00,True,12.65,0.76
PMN_J1744-5715,266.14786000000004,-57.25303,14.12,True,13.56,1.57
PMN_J1747-5236,266.77367999999996,-52.609030000000004,13.70,False,12.41,0.78
PMN_J1747-5310,266.83414,-53.17228000000001,0.00,True,12.96,1.12
PMN_J1747-5450,266.85181,-54.839330000000004,13.74,False,13.35,1.27
PMN_J1753-5015,268.41056000000003,-50.25401,13.40,False,13.23,1.16
PMN_J1754-6423,268.67503999999997,-64.39605999999999,0.00,True,13.35,1.01
PMN_J1758-4820,269.74357000000003,-48.35348,0.00,True,13.37,1.04
PMN_J1802-3940,270.67783,-39.668859999999995,12.70,False,12.67,0.69
PMN_J1807-6413,271.97514,-64.23059,12.52,False,13.28,0.95
PMN_J1808-5011,272.05765,-50.19823,12.15,False,12.37,0.8
PMN_J1816-4943,274.23331,-49.729079999999996,12.97,False,12.9,0.97
PMN_J1823-3724,275.80124,-37.40103,0.00,True,13.03,1.86
PMN_J1824+0104,276.13561,1.07113,13.29,True,13.38,2.43
PMN_J1830-4441,277.50362,-44.68658,12.65,False,12.66,0.7
PMN_J1831-2714,277.75019,-27.23505,0.00,True,13.26,2.23
PMN_J1832-5659,278.12907,-56.989090000000004,14.05,False,13.92,0.87
PMN_J1841-5544,280.32291000000004,-55.73805,0.00,True,12.74,1.4
PMN_J1848-2718,282.19793,-27.305020000000003,0.00,True,13.53,1.62
PMN_J1848-4230,282.02578,-42.507459999999995,16.31,False,14.77,1.6
PMN_J1849-4314,282.35803,-43.23704,13.32,True,13.81,1.15
PMN_J1854-6009,283.71533,-60.15655,0.00,True,14.81,1.43
PMN_J1855-2027,283.98123,-20.45035,0.00,True,14.44,1.05
PMN_J1858-2511,284.57948999999996,-25.18075,12.57,False,12.49,0.7
PMN_J1901-5138,285.45419,-51.652229999999996,0.00,True,12.54,0.99
PMN_J1903-6749,285.75514,-67.82663000000001,12.84,False,12.81,0.75
PMN_J1910-2448,287.56464,-24.795939999999998,13.24,False,12.8,0.7
PMN_J1911-1908,287.87394,-19.140179999999997,0.00,False,16.51,1.14
PMN_J1912-0804,288.0297,-8.07275,0.00,True,13.44,1.61
PMN_J1913-3630,288.33704,-36.5054,13.09,True,13.38,1.43
PMN_J1916-1519,289.2188,-15.31669,12.80,False,12.85,0.65
PMN_J1916-6928,289.15121,-69.47594000000001,0.00,True,12.54,0.86
PMN_J1917-6435,289.39191,-64.59553000000001,0.00,True,13.43,1.2
PMN_J1918-4111,289.56691,-41.191959999999995,13.90,True,14.46,1.04
PMN_J1921-1607,290.46469,-16.120160000000002,14.71,False,14.86,0.54
PMN_J1924-5457,291.04272000000003,-54.952169999999995,13.18,False,12.99,1.16
PMN_J1925-1018,291.26333999999997,-10.30344,0.00,True,14.44,1.16
PMN_J1931-1558,292.82357,-15.964739999999999,0.00,False,14.53,0.95
PMN_J1936-4719,294.23377,-47.33063,0.00,False,17.2,1.15
PMN_J1945-0153,296.34508999999997,-1.8894,12.52,False,12.93,0.79
PMN_J1951-0509,297.94779,-5.16221,12.20,False,12.72,0.76
PMN_J1959-4246,299.80532,-42.76875,13.04,False,12.61,0.62
PMN_J2000-2931,300.0707,-29.507340000000003,0.00,True,13.9,0.97
PMN_J2001-0820,300.41772000000003,-8.33667,0.00,True,14.3,0.67
PMN_J2012-1646,303.12575,-16.78069,13.01,True,12.56,0.65
PMN_J2014-0047,303.61935,-0.78969,0.00,False,15.7,1.08
PMN_J2016-0903,304.10015,-9.0593,14.60,False,15.3,0.54
PMN_J2021+0628,305.4811,6.4871300000000005,14.65,False,14.35,0.67
PMN_J2022-4513,305.61005,-45.22488,14.65,False,13.82,1.34
PMN_J2023-0123,305.88673,-1.39504,12.48,False,13.29,0.9
PMN_J2023-1140,305.90292,-11.66619,12.80,False,12.56,0.72
PMN_J2023-4826,305.91095,-48.44791,14.40,False,14.37,0.91
PMN_J2024-6458,306.19324,-64.97619,12.80,False,12.96,1.07
PMN_J2025-2845,306.47339,-28.76353,11.80,False,12.47,0.78
PMN_J2037-0508,309.41302,-5.13945,0.00,True,13.18,1.53
PMN_J2042-0148,310.70267,-1.81933,0.00,True,12.67,0.8
PMN_J2042-5410,310.6785,-54.15591,0.00,True,13.81,2.33
PMN_J2046-1010,311.72637000000003,-10.17783,15.00,False,15.14,0.71
PMN_J2050-2628,312.60289,-26.47168,12.81,False,12.91,0.66
PMN_J2052-5533,313.05702,-55.55279,0.00,True,13.51,1.16
PMN_J2056-0205,314.15898,-2.08582,13.39,True,12.95,0.84
PMN_J2057-0719,314.33769,-7.32768,12.44,False,12.59,0.71
PMN_J2103-6232,315.90991,-62.5405,14.93,False,14.86,0.5
PMN_J2105-5145,316.35356,-51.76386,0.00,True,13.31,1.12
PMN_J2107-4145,316.84656,-41.75828,0.00,True,13.34,1.16
PMN_J2107-4827,316.93536,-48.46745,13.84,False,12.81,1.06
PMN_J2110+0810,317.54032,8.16538,12.73,False,12.79,0.83
PMN_J2118+0013,319.57245,0.22130999999999998,12.80,False,13.76,1.57
PMN_J2118-3316,319.72186,-33.28079,12.69,False,12.77,1.05
PMN_J2121-6111,320.26697,-61.190169999999995,12.90,False,13.05,1.28
PMN_J2123-3155,320.93674,-31.933809999999998,0.00,True,12.67,0.93
PMN_J2126-3921,321.60497999999995,-39.356190000000005,0.00,True,13.77,1.01
PMN_J2130-7325,322.66095,-73.41781,15.50,False,15.64,1.55
PMN_J2132-5420,323.03458,-54.34348000000001,12.68,False,12.56,0.98
PMN_J2135-5006,323.83396,-50.11437,12.59,False,12.6,0.73
PMN_J2139-2213,324.81127999999995,-22.21955,14.15,False,13.09,0.91
PMN_J2139-6732,324.80499,-67.5355,0.00,True,12.56,0.93
PMN_J2141-6411,325.44351,-64.18735,13.04,False,12.47,0.9
PMN_J2142-2551,325.56636000000003,-25.85739,0.00,True,12.97,0.93
PMN_J2143-3929,325.76195,-39.49026,15.02,False,14.87,0.97
PMN_J2145-3357,326.25472,-33.95455,12.97,False,12.9,0.84
PMN_J2150-2812,327.7212,-28.21162,12.40,False,13.39,1.62
PMN_J2151-2742,327.84146,-27.70647,13.07,False,13.03,0.89
PMN_J2153-1136,328.45934,-11.60392,12.76,False,12.74,0.71
PMN_J2200-4751,329.99633,-47.86646,12.82,False,12.49,0.94
PMN_J2206-0031,331.68034,-0.51736,12.84,False,13.2,0.88
PMN_J2207+0052,331.90848,0.87577,0.00,True,12.66,0.74
PMN_J2208-4509,332.03683,-45.15537,14.93,True,14.95,2.58
PMN_J2210-5030,332.56667999999996,-50.518190000000004,0.00,True,12.52,0.86
PMN_J2211-7039,332.98434,-70.65411999999999,15.25,False,15.62,0.96
PMN_J2211-7249,332.84713999999997,-72.81867,14.72,True,13.35,1.18
PMN_J2221-5224,335.37214,-52.4244,15.90,False,15.78,0.53
PMN_J2227+0037,336.99221,0.61817,14.19,False,14.13,0.67
PMN_J2234-2656,338.535,-26.94572,13.60,False,13.77,1.09
PMN_J2235-0623,338.76285,-6.38356,13.71,True,13.85,1.13
PMN_J2236-2309,339.10933,-23.15739,12.34,False,12.38,0.64
PMN_J2243-2505,340.91818,-25.09979,12.47,False,12.75,1.12
PMN_J2250-2806,342.68538,-28.11092,12.70,False,12.74,0.75
PMN_J2250-4206,342.59259,-42.10373,14.06,False,14.18,0.81
PMN_J2256-7115,344.03683,-71.26069,12.63,False,16.14,2.39
PMN_J2258-5526,344.57912999999996,-55.42705,15.76,False,15.84,0.62
PMN_J2258-8246,344.49754,-82.78143,14.20,False,14.31,0.83
PMN_J2321-6438,350.42587000000003,-64.63531,14.71,False,14.61,1.01
PMN_J2322-0736,350.71705,-7.6182300000000005,12.39,False,12.64,0.77
PMN_J2324+0801,351.18885,8.03505,14.00,False,14.28,0.61
PMN_J2329+0834,352.27411,8.571069999999999,12.65,False,12.36,0.71
PMN_J2331-2148,352.76677,-21.80423,12.85,False,12.83,0.91
PMN_J2336-7620,354.11503,-76.34387,0.00,True,14.26,0.93
PMN_J2337-5901,354.36166000000003,-59.02046,12.27,False,13.31,1.8
PMN_J2345-1555,356.30192999999997,-15.91884,13.03,False,14.49,0.83
PMN_J2354-0957,358.5231,-9.96362,12.88,False,12.61,0.82
PMN_J2358-2853,359.57071,-28.892809999999997,14.08,False,13.49,1.05
PSR_J0646-54,101.59304,-54.88224,13.66,True,13.69,2.44
RBS_0006,0.8315,-52.79094,0.00,False,16.64,1.54
RBS_0016,2.1475,-23.65778,0.00,False,16.56,0.87
RBS_0030,3.48351,-18.90186,16.94,False,16.78,0.94
RBS_0032,3.54776,-50.37638,17.66,False,16.95,0.84
RBS_0042,4.6157900000000005,29.791990000000002,0.00,False,17.38,0.83
RBS_0075,8.343630000000001,-20.652279999999998,0.00,False,16.78,0.98
RBS_0097,10.44592,-47.026920000000004,14.84,False,17.47,0.8
RBS_0158,17.485789999999998,-40.34752,16.31,False,16.52,0.84
RBS_0292,33.1271,-35.058370000000004,14.75,False,15.83,0.77
RBS_0298,34.13373,23.247320000000002,16.19,False,16.35,0.78
RBS_0300,34.21196,-66.61183,15.53,False,15.5,0.59
RBS_0318,36.66199,-44.68956,16.76,False,16.79,0.84
RBS_0334,39.39186,-36.0579,16.03,False,16.0,0.69
RBS_0351,41.1679,-58.3314,17.03,False,17.67,0.83
RBS_0385,46.06804,-28.538359999999997,15.65,False,17.46,0.73
RBS_0405,49.06225,-26.1326,16.08,False,15.87,0.61
RBS_0421,51.421240000000004,-16.77135,15.65,False,15.5,0.54
RBS_0526,63.742169999999994,-53.66219,14.55,False,17.13,0.86
RBS_0570,70.07760999999999,-24.99259,14.35,False,16.43,0.92
RBS_0589,72.15678,-16.54535,16.27,False,16.64,1.02
RBS_0625,77.48871,-64.29493000000001,17.06,False,17.09,1.04
RBS_0771,141.00433,5.56261,0.00,False,16.6,0.98
RBS_0804,148.10062,75.03708,16.25,False,16.96,0.87
RBS_0895,160.76601000000002,0.9056700000000001,17.00,False,17.14,0.89
RBS_0909,162.85566,39.7238,14.64,False,17.13,1.03
RBS_0958,169.27605,20.23538,16.20,False,16.12,0.91
RBS_0970,170.20026000000001,42.20346,16.32,False,16.23,0.89
RBS_1029,176.39629,-3.6671400000000003,17.36,False,17.31,0.85
RBS_1040,177.64481,41.911120000000004,15.50,False,15.84,1.57
RBS_1080,183.34636,-26.30217,14.68,False,17.52,0.79
RBS_1194,194.70016,-4.79586,0.00,False,17.37,0.74
RBS_1257,200.75417,4.664280000000001,16.03,False,16.21,0.84
RBS_1350,211.7467,16.7017,17.08,False,16.59,0.97
RBS_1409,219.2405,56.656909999999996,0.00,False,16.66,0.9
RBS_1424,221.27596,-3.43686,16.03,False,17.23,0.9
RBS_1432,222.00242999999998,36.14199,15.37,False,15.69,0.6
RBS_1457,225.91945,-15.68726,16.55,False,17.18,1.1
RBS_1467,227.17756,27.152140000000003,16.19,False,17.55,0.79
RBS_1555,241.32918999999998,54.3497,0.00,False,17.48,0.7
RBS_1558,241.5858,56.5053,0.00,False,17.06,0.88
RBS_1751,322.76349,-27.78278,16.14,False,15.72,0.68
RBS_1752,322.8976,-9.25658,16.47,False,16.27,0.82
RBS_1755,322.96475,-25.266289999999998,0.00,False,17.18,0.88
RBS_1791,328.1024,-12.12994,14.46,False,12.94,0.71
RBS_1792,328.27227,-0.70854,14.48,False,17.54,0.77
RBS_1813,330.48208999999997,-17.1147,17.42,False,17.18,0.73
RBS_1864,336.99667,-41.95236,0.00,True,17.01,0.78
RBS_1888,340.9181,-12.5166,0.00,False,15.67,1.14
RBS_1895,341.67542000000003,-52.11122,17.96,False,17.36,0.84
RBS_1899,342.29458999999997,-13.0006,0.00,False,16.43,1.01
RBS_1943,346.64792,-11.06369,14.56,False,17.37,0.97
RBS_2066,359.37495,-17.30092,0.00,False,17.44,0.9
RGB_J0250+172,42.65817,17.20247,17.06,False,16.3,0.91
RGB_J0640+245B,100.20956,24.5556,0.00,False,15.71,0.79
RGB_J0731+280,112.96971,28.07582,14.75,False,16.5,0.91
RGB_J0837+149,129.35297,14.97216,16.82,False,17.53,0.75
RGB_J1208+613,182.15468,61.351769999999995,14.08,False,15.88,1.63
RGB_J1353+376,208.30868999999998,37.68722,15.43,False,15.25,1.18
RGB_J1426+340,216.53215,34.07398,14.35,False,14.49,0.77
RGB_J1456+508,224.03383,50.81008,12.41,False,12.75,0.81
RGB_J1516+293,229.17328999999998,29.3028,0.00,False,15.88,1.36
RGB_J1534+372,233.6967,37.26517,14.20,False,15.64,0.69
RGB_J1602+308,240.57529,30.85265,14.35,False,15.76,1.2
RGB_J1626+352,246.60775,35.22818,15.74,False,16.1,0.89
RGB_J1656+602,254.20102000000003,60.20457,12.74,False,12.99,1.13
RGB_J1742+597,265.63333,59.75187,13.85,False,14.3,0.72
RGB_J1808+468,272.00498,46.82805,13.84,True,15.38,0.99
RGB_J1848+427,282.1962,42.7608,14.92,False,17.2,0.79
RGB_J2054+002,313.73689,0.26049,12.80,False,16.0,1.72
RGB_J2056+496,314.17807999999997,49.6685,15.02,False,16.9,1.68
RGB_J2243+203,340.9781,20.35105,15.05,False,15.12,0.56
RGB_J2247+442,341.97168999999997,44.22094,16.16,False,16.42,0.95
RGB_J2313+147,348.48891000000003,14.73979,17.08,False,16.18,0.83
RXC_J0934.4-1721,143.62566999999999,-17.355970000000003,14.80,False,17.22,0.74
RX_J0009.9+1341,2.48842,13.683029999999999,16.19,False,16.77,1.08
RX_J0011.5+0058,2.87668,0.96441,12.84,False,12.7,0.71
RX_J0015.4+3536,3.8662,35.6108,14.44,False,16.25,0.82
RX_J0022.0+0006,5.50396,0.11610999999999999,17.13,False,17.09,0.88
RX_J0035.2+1515,8.81135,15.25115,14.99,False,15.33,0.55
RX_J0042.0+3641,10.5333,36.6867,0.00,False,15.95,0.68
RX_J00582+1723,14.569920000000002,17.387079999999997,16.30,False,17.24,0.83
RX_J0059.3-0150,14.820529999999998,-1.83824,16.97,False,17.16,0.93
RX_J0103.3+5337,15.85816,53.62036,0.00,False,15.31,2.08
RX_J011232.8-320140,18.1365,-32.02836,14.57,False,16.24,0.8
RX_J0115.7+2519,18.94226,25.33148,15.75,False,16.36,1.14
RX_J0131.0+6120,22.78011,61.3426,16.97,False,16.6,0.82
RX_J0134.4+2638,23.61748,26.64528,15.68,False,16.11,0.92
RX_J0140.7-0758,25.170379999999998,-7.98027,16.52,False,16.32,0.77
RX_J0156.0+1502,29.0012,15.0369,0.00,False,17.33,0.94
RX_J0159.5+1047,29.8933,10.784939999999999,15.80,False,15.99,0.93
RX_J0202.9-0223,30.71759,-2.38915,16.03,False,15.89,1.07
RX_J0212.3-0222,33.07033,-2.36547,14.72,False,17.3,0.82
RX_J0220.8-0842,35.20195,-8.714,15.15,False,15.42,0.7
RX_J0227.2+0201,36.81913,2.03334,0.00,False,16.35,0.8
RX_J0250.7+5629,42.6983,56.49316999999999,16.19,False,16.86,0.96
RX_J0304.5-0054,46.1415,-0.90128,15.35,False,16.67,0.99
RX_J0338.4+1302,54.622,13.03762,15.86,False,15.9,0.75
RX_J0350.0+0640,57.4988,6.6822,0.00,False,16.48,1.03
RX_J0505.9+6113,76.49494,61.22665,14.39,False,16.03,0.77
RX_J060635.9-473001,91.64889000000001,-47.49857,15.30,False,15.23,1.74
RX_J0620.6+2644,95.16691,26.72553,16.42,False,16.57,0.85
RX_J0621.7+1747,95.44896,17.79308,0.00,False,15.3,1.13
RX_J062308.0-643619,95.78204000000001,-64.60578000000001,13.77,False,13.08,1.27
RX_J0638.6+2751,99.66373,27.865990000000004,0.00,False,15.98,1.14
RX_J0648.7+1516,102.19854000000001,15.27355,16.80,False,16.73,1.0
RX_J0651.0+4013,102.77256,40.22725,15.45,False,14.71,0.77
RX_J0712.3+5719,108.0779,57.3228,0.00,False,16.06,1.48
RX_J0723.2+5841,110.80855,58.68906,0.00,False,16.97,0.93
RX_J0747.3+0905,116.84246999999999,9.0968,17.79,False,16.51,1.42
RX_J0749.2+2313,117.3088,23.2211,15.30,False,15.41,1.14
RX_J0749.4+7451,117.37315,74.86242,14.92,False,16.15,1.31
RX_J0801.0+6444,120.25941999999999,64.74713,0.00,False,16.11,0.84
RX_J0805.4+7534,121.36103,75.57361999999999,16.40,False,16.67,1.06
RX_J0812.5+2820,123.13025,28.34897,15.76,False,15.23,0.69
RX_J0814.4+2941,123.60789,29.68768,15.81,False,15.1,0.72
RX_J0817.9+3243,124.46251000000001,32.727909999999994,14.32,False,15.69,1.04
RX_J0818.9+3227,124.7597,32.443670000000004,12.95,False,13.1,0.72
RX_J0819.2-0756,124.82327,-7.940589999999999,17.41,False,17.67,0.78
RX_J0830.1+5230,127.54545,52.507509999999996,15.74,False,16.33,0.88
RX_J0847.1+1133,131.80388,11.563930000000001,14.49,False,17.35,0.81
RX_J0850.5+3455,132.65081,34.922990000000006,15.48,False,14.93,1.12
RX_J0857.8+0135,134.45752,1.59175,15.43,False,14.06,1.52
RX_J0908.9+2311,137.25261,23.18694,14.70,False,15.34,0.58
RX_J0912.2+2759,138.04671000000002,27.99108,15.14,False,15.47,0.61
RX_J0912.5+1555,138.12753999999998,15.92445,16.25,False,16.59,0.88
RX_J0916.8+5238,139.21639,52.6412,16.31,False,16.31,0.79
RX_J0940.3+6148,145.09355,61.80729,16.47,False,15.98,0.7
RX_J0946.0+4735,146.51862,47.58614,14.20,True,14.78,1.27
RX_J0950.2+4553,147.54924,45.8889,13.85,True,14.68,0.89
RX_J0952.2+3936,148.06128999999999,39.604420000000005,0.00,False,16.97,0.95
RX_J0953.1-7657,148.26813,-76.96722,15.40,False,16.86,0.86
RX_J0959.4+2123,149.87454,21.38919,14.82,False,16.37,1.03
RX_J1006.1+6440,151.55095,64.66988,14.52,False,16.18,0.78
RX_J1008.1+4705,152.0475,47.0892,0.00,False,17.62,0.84
RX_J1022.7-0112,155.68219,-1.21733,16.69,False,17.21,1.05
RX_J1023.6+3001,155.91563,30.016029999999997,15.50,False,15.98,0.85
RX_J1023.9-4336,155.985,-43.6006,16.03,False,15.82,0.62
RX_J1027.4+6317,156.85402,63.298069999999996,15.59,False,16.49,1.33
RX_J1033.8+3708,158.4433,37.1403,14.07,False,16.92,0.89
RX_J1055.5-0126,163.89321,-1.43787,15.31,False,16.48,0.88
RX_J1056.1+0252,164.02754,2.87042,0.00,False,17.61,0.81
RX_J1057.8-2753,164.46153,-27.90304,15.70,False,15.47,2.13
RX_J1100.3+4019,165.08776,40.324459999999995,0.00,False,15.82,0.56
RX_J1101.3+4108,165.35302,41.14649,12.69,False,15.64,0.86
RX_J1102.8-0148,165.71671,-1.8142,14.32,False,17.04,0.92
RX_J1107.7+1502,166.95026000000001,15.036270000000002,14.56,False,15.8,0.64
RX_J1110.5+7133,167.65666000000002,71.56572,15.04,False,15.71,0.71
RX_J1111.5+3452,167.87871,34.86761,20.25,False,17.23,0.74
RX_J1117.2+0006,169.32307,0.10934,16.46,False,17.13,0.87
RX_J1117.6+2548,169.41831000000002,25.81296,15.43,True,15.63,1.13
RX_J1123.8+7230,170.955,72.5,14.56,False,17.3,0.76
RX_J1136.5+6737,174.12536,67.61787,17.48,False,17.41,0.94
RX_J1136.8+2551,174.20887,25.84789,13.52,False,15.44,1.53
RX_J1138.9+5530,174.7533,55.5097,14.40,False,16.52,0.88
RX_J1149.5+2439,177.37648000000002,24.65748,15.56,False,16.66,0.95
RX_J1154.0+6022,178.5189,60.37245,13.04,False,12.74,0.75
RX_J1158.8+0819,179.72166,8.32869,14.24,False,15.9,0.95
RX_J1211.9+2242,182.99451000000002,22.709,16.64,False,17.49,0.78
RX_J1223.8+4651,185.97121,46.8467,15.43,False,15.57,0.82
RX_J1233.0+1701,188.27143,17.02593,16.18,False,16.03,0.99
RX_J1236.4+3859,189.0959,39.00027,14.09,False,15.16,0.74
RX_J1237.0+3020,189.27328,30.33478,0.00,False,17.21,0.7
RX_J1241.6+3440,190.42171000000002,34.6756,0.00,False,17.46,0.72
RX_J1241.8-1455,190.45568,-14.932920000000001,15.25,False,15.56,0.73
RX_J1246.9+4423,191.75304,44.38883,16.31,False,16.25,0.78
RX_J1248.4+5128,192.14293,51.46885,14.32,False,14.33,1.41
RX_J1249.8+3708,192.4448,37.129979999999996,0.00,False,15.76,0.62
RX_J1257.3+3647,194.3191,36.78748,14.90,True,15.04,1.16
RX_J1301.7+4056,195.4402,40.94018,13.38,False,16.07,0.78
RX_J131058.8+323335,197.74751,32.55957,12.77,False,12.56,0.8
RX_J1311.1+0035,197.77698,0.58612,14.49,False,15.37,0.64
RX_J1316.9+3014,199.22737,30.24839,0.00,False,16.23,1.21
RX_J1319.4+1405,199.88226,14.092529999999998,14.98,False,14.98,1.33
RX_J1323.9+1406,200.99321,14.099860000000001,15.15,False,15.79,0.7
RX_J1331.0+5655,202.7621,56.9283,0.00,False,16.89,0.79
RX_J1338.2-7801,204.5446,-78.01736,0.00,True,15.88,2.4
RX_J1340.4+4410,205.12416000000002,44.16775,16.08,False,16.62,0.99
RX_J1351.3+1115,207.83686,11.24805,15.86,False,15.58,0.52
RX_J1353.4+5601,208.36687,56.01583,14.67,False,16.23,0.81
RX_J1357.6+0128,209.41124,1.47045,14.70,False,14.54,0.74
RX_J1410.4+2821,212.62331,28.3489,15.61,False,15.43,0.56
RX_J1410.5+6100,212.62849,61.00356,16.03,False,17.06,0.94
RX_J1415.5+4830,213.90332999999998,48.50846,13.85,False,15.67,1.35
RX_J1428.4+7429,217.12454,74.50061,0.00,False,16.03,1.13
RX_J1438.3+1204,219.60651000000001,12.07195,16.03,False,16.49,0.95
RX_J1451.4+6354,222.86549,63.905359999999995,13.44,False,16.84,0.91
RX_J1531.9+3016,233.0093,30.27468,14.27,False,15.62,0.73
RX_J1533.1+1854,233.29688,18.908070000000002,14.52,False,17.32,0.88
RX_J1533.3+3416,233.35112999999998,34.27786,16.47,False,15.62,0.85
RX_J1535.4+3922,233.8712,39.3794,14.16,True,15.54,1.34
RX_J1546.0+0819,236.51774,8.3204,15.76,False,15.45,0.56
RX_J1605.4+7208,241.37166000000002,72.14792,0.00,True,16.67,1.2
RX_J1618.4+0623,244.6275,6.3697,14.16,True,14.45,0.82
