Right Ascension,Declination,Bag,Catalogue Peak,Estimated Peak,Estimate Error (95%)
267.0242,34.067,4.0,13.11,12.99,0.79
343.4906,16.1482,4.0,13.11,13.12,0.77
39.9636,4.2726,1.0,13.11,12.79,0.74
66.7086,68.4314,2.0,13.11,12.87,0.70
1.1486,-47.6054,4.0,13.12,12.96,0.77
146.2173,52.0428,1.0,13.12,12.81,0.79
155.8502,28.9475,1.0,13.12,13.13,0.83
209.9087,40.194,3.0,13.12,12.93,0.71
52.8125,-52.6967,2.0,13.12,13.94,1.15
83.4098,-83.4099,4.0,13.12,13.06,0.80
92.5745,-18.7945,0.0,13.12,12.67,0.98
125.7398,40.6972,3.0,13.13,12.94,0.83
161.0961,80.911,0.0,13.13,12.59,0.65
162.443,14.4941,4.0,13.13,12.79,0.73
197.3914,11.9068,4.0,13.13,12.75,0.82
21.8118,-48.2256,2.0,13.13,13.08,1.03
226.0266,-42.8058,3.0,13.13,13.10,1.07
307.5934,-5.0535,1.0,13.13,13.31,1.07
195.7634,24.5655,1.0,13.14,12.73,0.71
150.7109,21.7072,4.0,13.15,13.02,1.07
155.5088,80.3972,4.0,13.15,12.76,0.79
16.732,-48.5248,2.0,13.15,13.71,2.31
216.9846,-42.1054,3.0,13.15,12.87,0.86
274.6669,9.0628,1.0,13.15,12.82,0.79
326.6253,-77.9319,3.0,13.15,12.68,0.80
48.2582,41.3337,1.0,13.15,13.34,0.90
56.9962,-36.2768,0.0,13.15,12.64,1.08
64.4928,-2.8387,4.0,13.15,12.96,1.03
108.182,50.5563,1.0,13.16,13.25,0.98
134.5224,-19.8436,1.0,13.16,12.80,0.84
158.9398,55.7151,0.0,13.16,13.42,1.04
160.1318,6.2894,0.0,13.16,13.72,0.95
269.1405,15.8955,2.0,13.16,13.37,1.05
54.1255,32.3082,4.0,13.16,12.87,0.66
240.9247,11.0969,3.0,13.17,13.45,0.71
101.9202,-60.9681,2.0,13.18,12.76,0.87
114.8251,1.6179,4.0,13.18,12.86,0.87
149.4091,55.3827,1.0,13.18,12.87,0.86
186.2146,43.5887,4.0,13.18,12.69,0.67
229.2698,66.4582,4.0,13.18,13.48,1.05
232.1424,-22.5899,4.0,13.18,13.01,1.73
247.8189,49.461,0.0,13.18,13.02,0.83
247.8282,10.8673,1.0,13.18,13.06,0.75
271.5831,61.6884,3.0,13.18,13.05,0.81
273.3892,6.2617,2.0,13.18,13.13,0.94
279.2947,53.785,1.0,13.18,13.12,1.13
291.0427,-54.9522,2.0,13.18,12.99,1.16
351.6068,1.2024,3.0,13.18,12.99,0.80
40.8787,71.3383,0.0,13.18,13.91,1.01
282.092,32.3174,4.0,13.19,12.78,0.68
352.0803,-40.5861,4.0,13.19,13.08,1.11
81.3808,-45.9652,1.0,13.19,13.00,0.97
101.1168,-67.2159,0.0,13.2,13.52,0.92
145.4569,41.3513,0.0,13.2,12.85,0.84
178.2163,33.1219,1.0,13.2,12.83,1.43
212.5194,2.0519,0.0,13.2,13.37,0.95
291.8768,61.2925,2.0,13.2,12.84,0.81
74.1346,-40.6895,1.0,13.2,13.04,1.80
173.8087,30.1682,4.0,13.21,12.93,0.76
110.9785,28.9916,1.0,13.22,13.02,0.76
125.2284,10.1026,2.0,13.22,13.40,1.12
136.7146,49.8767,0.0,13.22,13.17,0.86
153.6898,32.1237,2.0,13.22,14.27,0.82
202.7576,29.5379,2.0,13.22,13.19,0.83
210.2722,-9.2754,1.0,13.22,13.03,1.00
35.5644,37.521,4.0,13.22,13.17,1.03
65.7583,21.1339,4.0,13.22,12.74,0.66
78.9386,-45.9453,1.0,13.22,12.92,0.83
32.1098,-0.7956,1.0,13.23,13.04,0.78
133.7036,20.1085,2.0,13.24,14.04,1.29
138.0484,41.4359,2.0,13.24,12.53,0.67
15.4905,16.6614,2.0,13.24,13.20,0.86
218.5237,42.0544,0.0,13.24,12.71,0.73
287.5646,-24.7959,3.0,13.24,12.80,0.70
293.6695,61.6449,2.0,13.24,12.60,0.80
308.4156,63.1445,4.0,13.24,13.91,1.14
315.755,3.7362,1.0,13.24,12.84,0.99
42.7885,-82.4415,4.0,13.24,13.88,1.41
84.1185,-34.0199,2.0,13.24,12.41,0.69
101.958,45.4197,3.0,13.25,13.09,0.74
110.7392,36.1055,4.0,13.25,12.82,0.79
137.416,2.0015,2.0,13.25,13.29,1.22
14.773,0.1143,4.0,13.25,12.93,0.95
184.8142,36.9552,2.0,13.25,13.24,0.98
204.0538,20.851,1.0,13.25,14.18,1.74
22.1085,44.0751,4.0,13.25,12.96,0.79
239.4007,-70.6745,2.0,13.25,12.57,0.88
266.258,47.5462,1.0,13.25,13.19,0.95
293.4889,65.6713,4.0,13.25,12.33,0.65
307.5631,-6.3708,1.0,13.25,12.95,0.65
46.1723,33.8121,0.0,13.25,12.55,1.01
117.3204,44.8755,1.0,13.27,14.11,1.01
169.7388,12.5782,3.0,13.27,12.51,0.78
200.7536,29.6958,0.0,13.27,12.57,0.74
311.7382,-74.0011,3.0,13.27,12.98,0.85
350.326,-8.456,1.0,13.27,12.80,0.83
21.5625,-22.376,3.0,13.28,13.13,0.98
227.3989,-43.6755,2.0,13.28,12.62,0.79
50.7274,9.684,0.0,13.28,13.59,0.87
6.4409,-48.0653,2.0,13.28,12.84,0.87
76.4206,64.1073,2.0,13.28,13.11,0.83
83.0139,-84.7994,0.0,13.28,13.24,1.20
108.482,19.5835,2.0,13.29,12.91,0.67
166.5303,28.2131,3.0,13.29,12.73,0.71
359.3376,-48.6384,4.0,13.29,12.87,0.81
132.5015,48.9163,0.0,13.3,13.86,0.92
21.3285,-25.8179,2.0,13.31,13.10,1.00
229.1676,0.2505,3.0,13.31,13.10,1.08
301.9799,-44.579,0.0,13.31,12.85,0.68
312.526,4.1302,0.0,13.31,13.47,1.12
315.0211,20.989,2.0,13.31,13.49,0.97
121.7054,-61.025,1.0,13.32,13.29,1.38
131.9864,-7.0547,1.0,13.32,13.41,1.18
134.9971,-74.2336,0.0,13.32,12.64,0.86
18.3625,49.8067,1.0,13.32,12.77,0.74
194.9576,-32.3914,2.0,13.32,13.30,0.87
227.6364,80.0015,3.0,13.32,13.92,0.95
241.7277,13.3261,1.0,13.32,15.14,2.22
248.2088,-10.8756,3.0,13.32,12.47,0.66
297.5726,73.1754,3.0,13.32,12.86,0.84
31.044,-29.3845,2.0,13.32,13.52,1.22
334.7168,-3.5936,3.0,13.32,12.75,1.09
36.9348,22.8095,2.0,13.32,13.17,0.83
37.1337,-22.5642,0.0,13.32,13.72,1.13
43.9563,5.5653,2.0,13.32,13.47,1.05
7.1732,-70.7544,3.0,13.32,13.47,1.00
78.9654,5.5501,0.0,13.32,12.98,0.88
308.7846,-4.842,3.0,13.34,13.50,1.50
59.6131,6.4887,0.0,13.34,13.64,1.20
142.3143,50.2267,3.0,13.35,13.02,1.27
208.2356,-44.2112,2.0,13.35,13.27,0.99
6.028,-68.3485,1.0,13.35,12.92,0.74
0.8278,-19.4562,1.0,13.36,13.14,0.85
132.4916,51.1414,4.0,13.36,12.74,0.86
140.5986,-5.4853,0.0,13.36,13.33,0.89
16.869,3.5635,3.0,13.36,13.07,1.18
220.7615,52.027,2.0,13.36,13.75,1.91
302.4813,7.4538,2.0,13.36,13.14,0.92
323.5551,-65.227,4.0,13.36,12.89,0.99
31.9777,9.8372,1.0,13.37,13.83,0.89
15.5436,-56.6179,4.0,13.38,13.32,1.18
301.3792,77.8787,2.0,13.38,13.26,1.10
182.0765,-78.1635,2.0,13.39,13.48,1.63
2.2664,6.4726,1.0,13.39,13.05,0.92
222.75,52.0199,3.0,13.39,13.91,0.74
223.6142,-37.7925,3.0,13.39,12.82,0.78
63.3061,-53.5335,1.0,13.39,13.21,1.24
67.4583,28.7148,2.0,13.39,13.26,0.90
16.2883,39.4709,2.0,13.4,13.56,1.03
186.0413,50.0321,0.0,13.4,14.27,0.86
251.9073,-64.6334,2.0,13.4,13.07,0.94
268.4106,-50.254,2.0,13.4,13.23,1.16
336.0332,-11.4392,0.0,13.4,13.15,1.03
44.4208,-12.2004,3.0,13.4,12.55,0.84
276.8786,20.2192,2.0,13.41,15.15,2.62
234.9131,27.7439,0.0,13.43,12.81,1.10
251.1772,26.3203,1.0,13.43,13.01,0.87
256.8815,16.8124,4.0,13.43,13.16,0.84
145.4684,27.3716,2.0,13.44,13.17,1.05
149.5853,-24.7332,1.0,13.44,12.76,0.91
237.372,17.1411,0.0,13.44,14.46,1.45
28.0509,37.2682,1.0,13.44,13.17,0.80
358.4477,-30.6301,1.0,13.44,13.10,1.16
41.1904,13.3353,0.0,13.44,12.92,0.80
57.1636,-16.1716,2.0,13.44,12.99,0.91
79.9572,-45.7789,3.0,13.44,13.25,1.18
228.0656,2.0547,3.0,13.45,12.89,0.80
256.8241,45.6032,3.0,13.45,12.95,0.78
117.9047,26.9522,0.0,13.46,13.45,1.10
186.2269,21.3796,4.0,13.46,13.29,1.27
332.8504,-13.4694,1.0,13.46,12.82,0.89
81.528,63.2914,0.0,13.46,13.64,1.06
117.8446,-4.3607,1.0,13.47,13.14,1.42
185.8683,12.1257,1.0,13.47,12.96,1.37
196.3448,51.2778,1.0,13.48,13.62,0.77
278.5756,31.6068,1.0,13.48,12.87,0.85
229.2052,36.8397,4.0,13.49,13.39,0.93
7.0544,75.1036,0.0,13.5,13.03,0.72
80.42,1.0488,4.0,13.5,13.87,0.77
1.9999,47.2022,4.0,13.52,15.37,1.42
206.9185,-37.8435,3.0,13.52,12.74,0.71
220.8273,47.4324,4.0,13.52,13.08,0.72
113.2739,59.1483,4.0,13.53,13.06,1.17
115.7713,17.2401,4.0,13.53,13.38,0.83
238.0136,8.8465,3.0,13.53,13.61,0.99
341.8758,0.0018,0.0,13.53,13.88,1.05
196.0305,37.1523,1.0,13.54,13.53,0.97
355.8629,-56.44,3.0,13.55,12.82,0.86
153.0627,-12.5611,1.0,13.56,12.87,0.88
185.5423,-41.3826,1.0,13.56,13.67,0.96
195.9178,-46.3507,4.0,13.56,13.38,0.85
203.4741,50.96,1.0,13.56,12.97,0.85
208.5129,69.5303,3.0,13.56,13.07,0.94
209.029,-17.4088,2.0,13.56,14.60,1.17
21.2104,-6.4169,2.0,13.56,13.50,0.96
37.0541,-31.0445,1.0,13.56,13.73,1.32
40.941,3.3338,1.0,13.56,12.96,0.90
69.2175,-52.2776,0.0,13.56,13.09,1.36
164.5122,43.0782,0.0,13.58,12.89,1.09
192.6358,2.2756,2.0,13.58,12.84,0.82
330.6804,42.2778,4.0,13.59,13.16,1.12
204.4472,-19.9699,2.0,13.6,13.21,0.93
50.378,4.4411,3.0,13.6,13.02,0.82
58.8191,39.1527,1.0,13.6,12.50,1.19
60.5033,-26.261,2.0,13.6,13.58,1.03
106.2124,45.0449,3.0,13.61,13.89,0.80
14.4537,30.3524,3.0,13.61,14.17,1.18
260.921,-65.0102,0.0,13.61,12.88,1.44
65.545,-6.7293,4.0,13.61,13.25,0.96
132.1646,70.291,2.0,13.62,14.24,1.24
142.3448,46.3462,2.0,13.62,14.12,0.82
49.9507,41.5117,2.0,13.62,13.73,0.93
184.4947,-0.4962,0.0,13.64,13.06,0.83
190.3751,42.6606,4.0,13.64,12.69,0.99
223.781,2.8445,2.0,13.64,13.90,1.01
57.3039,-48.9736,2.0,13.64,13.56,1.04
80.7416,-36.4586,3.0,13.64,13.04,0.80
260.9619,-77.2307,0.0,13.67,12.82,0.73
193.7396,-44.4157,2.0,13.68,14.74,2.24
248.0464,8.9358,1.0,13.68,14.44,0.75
40.2341,-5.0784,0.0,13.68,13.12,1.18
329.2749,-69.6899,2.0,13.69,12.94,0.80
250.7389,-81.1431,0.0,13.7,13.25,0.85
266.7737,-52.609,2.0,13.7,12.41,0.78
268.1091,45.5165,2.0,13.7,13.42,1.42
349.2928,37.9967,0.0,13.7,12.91,0.92
113.3516,36.8346,3.0,13.72,13.11,0.72
158.8839,44.1587,2.0,13.72,14.16,0.87
216.0396,4.5811,1.0,13.72,13.94,0.91
237.1561,78.7574,2.0,13.72,13.75,1.12
256.9351,0.297,2.0,13.72,14.23,0.68
31.815,-38.9509,2.0,13.72,13.31,0.89
151.6934,-21.989,1.0,13.74,13.25,1.28
266.8518,-54.8393,1.0,13.74,13.35,1.27
269.58,14.4991,1.0,13.74,13.77,1.15
344.9886,-15.8926,0.0,13.74,14.44,0.62
68.3921,-60.5038,0.0,13.75,12.42,0.67
119.6958,27.0877,1.0,13.76,14.26,0.87
183.46,-43.7235,2.0,13.76,13.60,1.12
254.8506,26.4936,1.0,13.76,13.06,1.10
10.9535,34.4406,1.0,13.77,13.11,1.64
103.8268,-49.8683,0.0,13.77,13.73,1.11
263.4101,-60.9283,4.0,13.77,13.17,1.58
323.221,26.1955,3.0,13.77,12.69,0.75
64.0553,-43.8489,3.0,13.77,12.80,1.41
95.7821,-64.6058,4.0,13.77,13.08,1.27
184.0084,-37.5703,0.0,13.79,13.86,0.83
15.6131,42.2386,0.0,13.81,13.08,0.82
181.4284,33.363,0.0,13.81,14.30,0.76
224.7196,61.4705,3.0,13.81,13.29,1.03
4.2891,-6.8426,1.0,13.81,13.65,0.96
153.0556,6.5159,1.0,13.84,14.52,1.17
27.7577,5.6761,4.0,13.84,13.25,0.97
316.9354,-48.4674,1.0,13.84,12.81,1.06
187.2779,2.0524,3.0,13.85,13.26,0.84
333.1629,27.994,4.0,13.85,13.60,1.10
146.9108,22.2593,0.0,13.88,14.16,0.71
105.8027,-39.2386,1.0,13.89,14.42,0.61
337.6273,-78.2657,0.0,13.89,12.89,0.79
35.503,-16.2546,0.0,13.89,12.85,0.78
113.3948,-54.7616,2.0,13.9,13.51,1.12
135.7258,64.7441,0.0,13.9,13.62,1.04
213.8368,-9.9329,4.0,13.9,12.66,0.84
295.7779,-35.1686,2.0,13.9,15.53,2.07
351.3692,-35.965,2.0,13.9,13.05,0.96
115.2977,72.973,1.0,14.0,14.82,1.55
117.3641,10.9592,1.0,14.0,14.00,1.14
12.6722,-9.4848,4.0,14.0,15.17,1.78
121.8752,-76.4866,2.0,14.0,13.16,0.96
124.2729,19.9786,4.0,14.0,13.54,0.94
127.4504,51.141,0.0,14.0,13.87,1.12
128.93,9.6217,4.0,14.0,13.73,1.00
132.8997,55.4762,0.0,14.0,14.07,0.71
137.949,33.8213,4.0,14.0,13.49,1.19
147.5145,6.2511,2.0,14.0,13.63,1.03
159.6912,39.4597,1.0,14.0,15.02,0.70
163.5928,86.4934,2.0,14.0,13.78,0.89
163.6276,22.1819,4.0,14.0,14.79,0.87
177.3238,-40.4967,1.0,14.0,13.76,0.84
180.2964,-3.5388,4.0,14.0,13.70,0.99
186.5117,56.3819,4.0,14.0,13.89,1.86
198.1315,-21.9398,1.0,14.0,14.78,0.62
211.2691,-6.6824,4.0,14.0,13.59,0.98
215.057,6.2413,3.0,14.0,13.98,0.75
224.8423,15.4485,1.0,14.0,14.16,0.68
237.1016,14.9507,4.0,14.0,15.35,2.17
240.1321,85.1637,1.0,14.0,13.56,1.50
241.9872,-20.6618,2.0,14.0,13.06,0.83
243.9217,47.1866,1.0,14.0,14.50,0.76
246.1341,56.8745,4.0,14.0,13.18,0.84
255.0387,68.5019,0.0,14.0,13.01,0.68
264.6688,32.4025,2.0,14.0,13.67,1.20
265.3453,72.4144,4.0,14.0,14.18,0.93
269.3497,65.6027,0.0,14.0,14.45,0.75
277.5032,13.404,0.0,14.0,14.12,0.82
28.7269,44.5605,4.0,14.0,13.60,0.98
281.5535,72.6307,4.0,14.0,14.23,1.35
313.8474,-5.1053,3.0,14.0,14.71,0.83
315.9706,-35.7723,3.0,14.0,13.10,0.89
32.8049,10.8597,3.0,14.0,14.24,1.13
34.857,7.4596,0.0,14.0,13.73,0.86
342.5926,-42.1037,3.0,14.0,14.18,0.81
35.8683,39.2142,4.0,14.0,13.87,0.81
359.5707,-28.8928,0.0,14.0,13.49,1.05
45.4917,-27.4653,4.0,14.0,13.96,1.27
47.1093,4.1109,4.0,14.0,14.37,1.43
53.2168,15.949,3.0,14.0,13.69,1.26
57.1901,-8.4069,2.0,14.0,14.12,0.69
62.4441,-4.001,4.0,14.0,14.07,0.76
8.1379,-28.8223,1.0,14.0,13.88,0.91
89.0781,-43.8628,0.0,14.0,14.41,0.96
10.8904,22.3963,3.0,14.1,14.15,0.78
124.8579,40.6289,0.0,14.1,14.22,0.72
125.2394,-12.9831,3.0,14.1,13.09,1.09
129.878,18.0464,1.0,14.1,14.41,1.13
144.1153,18.8343,1.0,14.1,14.33,0.58
154.1446,-26.8499,1.0,14.1,14.81,1.36
154.533,19.1043,2.0,14.1,15.33,1.33
172.2635,37.9491,3.0,14.1,13.71,0.92
173.1901,0.5744,2.0,14.1,13.69,1.29
189.5251,-45.6916,2.0,14.1,13.66,1.22
191.2917,57.1651,0.0,14.1,14.25,1.30
191.3908,2.4737,4.0,14.1,14.22,0.73
200.6819,-16.2902,0.0,14.1,13.87,0.88
214.9442,54.3874,0.0,14.1,13.77,1.20
230.1457,55.7158,4.0,14.1,14.74,1.35
25.662,-5.7338,0.0,14.1,13.73,0.78
251.8955,49.8335,1.0,14.1,13.47,1.25
255.5402,26.7207,3.0,14.1,13.94,0.85
27.1408,1.4837,2.0,14.1,15.18,2.40
282.9217,34.1153,4.0,14.1,13.49,0.98
303.2019,-37.3282,4.0,14.1,13.47,1.06
331.0736,4.6672,4.0,14.1,14.08,1.44
336.9922,0.6182,3.0,14.1,14.13,0.67
337.1646,22.1903,4.0,14.1,13.97,0.80
344.3221,7.7201,4.0,14.1,13.67,1.44
354.7349,21.4115,1.0,14.1,14.72,0.59
358.5092,27.391,0.0,14.1,14.25,1.04
49.2709,-6.4136,1.0,14.1,13.85,0.86
99.649,60.2842,3.0,14.1,14.22,0.78
116.7267,45.5421,4.0,14.2,14.69,1.36
124.0947,57.6525,1.0,14.2,14.94,0.49
125.0841,36.6679,3.0,14.2,14.10,0.77
129.2751,58.5314,3.0,14.2,14.52,0.68
148.7578,8.5617,2.0,14.2,14.43,0.60
152.2106,-31.6515,2.0,14.2,13.49,1.20
154.951,5.2247,2.0,14.2,14.63,1.03
16.7991,-12.1898,4.0,14.2,14.26,1.17
162.966,1.053,1.0,14.2,14.99,0.59
166.1003,7.5148,3.0,14.2,14.63,0.79
172.8276,58.1497,3.0,14.2,14.54,0.60
176.4105,44.3394,0.0,14.2,14.10,0.98
177.3589,62.7257,3.0,14.2,14.35,0.71
177.8749,-13.7975,3.0,14.2,13.84,0.94
177.918,-21.2285,3.0,14.2,14.84,1.03
179.8828,-7.3998,4.0,14.2,14.59,0.60
182.3449,41.3282,3.0,14.2,14.06,1.29
182.3762,76.1533,1.0,14.2,14.33,0.58
184.7594,-48.4411,3.0,14.2,13.90,1.06
216.2313,36.26,3.0,14.2,14.54,0.95
217.7884,-31.3441,3.0,14.2,13.97,1.02
218.8282,71.3052,1.0,14.2,14.12,0.99
218.8414,20.355,1.0,14.2,14.13,1.12
22.4311,34.6163,4.0,14.2,13.81,1.03
236.5988,18.2876,4.0,14.2,13.58,0.82
237.3638,74.1589,1.0,14.2,14.20,0.94
237.4888,63.1687,4.0,14.2,14.05,1.10
24.8016,87.6327,0.0,14.2,15.23,1.31
241.1525,17.5567,0.0,14.2,14.47,0.77
243.0833,-30.9941,1.0,14.2,14.34,1.25
246.5574,18.3231,0.0,14.2,13.90,1.03
265.1522,53.7733,3.0,14.2,14.26,0.91
267.0698,27.0759,2.0,14.2,14.30,1.15
268.5492,32.2064,0.0,14.2,14.83,0.59
27.8644,-36.1049,2.0,14.2,14.10,0.96
277.518,-52.4386,4.0,14.2,14.49,0.81
313.4635,70.4016,2.0,14.2,15.58,1.22
324.5281,35.9082,4.0,14.2,13.16,0.93
327.4245,3.3809,3.0,14.2,14.03,0.87
33.2302,-27.3052,2.0,14.2,14.27,1.19
338.9785,-36.4841,0.0,14.2,14.37,0.81
34.0019,3.0033,0.0,14.2,14.43,0.78
351.8907,4.7951,1.0,14.2,13.40,1.15
353.7243,14.5374,4.0,14.2,14.27,0.78
355.9835,5.7841,2.0,14.2,14.40,0.69
36.0493,16.2495,3.0,14.2,14.37,1.07
44.5305,20.5004,0.0,14.2,14.81,0.97
48.6071,-51.0754,1.0,14.2,14.80,0.86
61.107,-17.3074,4.0,14.2,14.35,1.00
66.1952,0.6018,2.0,14.2,13.57,1.23
69.0608,-0.6107,0.0,14.2,14.55,0.62
7.2165,35.8434,4.0,14.2,14.31,0.81
77.3655,-29.2281,2.0,14.2,13.89,1.03
79.4169,8.9766,2.0,14.2,13.60,1.12
81.4776,-0.8612,4.0,14.2,13.79,1.01
87.1257,-52.3078,1.0,14.2,14.37,1.08
110.4727,71.3434,4.0,14.3,14.21,1.62
124.614,28.2341,2.0,14.3,14.49,0.81
14.2676,40.9987,3.0,14.3,14.27,1.41
140.4391,23.5967,4.0,14.3,14.47,0.67
15.2424,-0.93,4.0,14.3,14.24,0.82
158.1697,37.6408,0.0,14.3,14.41,0.75
167.7368,35.652,2.0,14.3,14.67,0.64
169.4934,-36.822,2.0,14.3,14.23,0.68
17.7523,43.761,3.0,14.3,14.44,1.10
175.8004,61.3697,3.0,14.3,14.39,0.59
18.0242,22.7441,3.0,14.3,14.70,0.67
18.0243,22.7441,3.0,14.3,14.64,0.70
185.0346,34.5227,4.0,14.3,14.20,0.96
189.6016,-19.9871,4.0,14.3,14.21,1.02
191.0958,-49.9062,2.0,14.3,14.61,1.22
192.1429,51.4689,4.0,14.3,14.33,1.41
208.3087,37.6872,2.0,14.3,15.25,1.18
225.2761,55.4641,2.0,14.3,14.34,0.99
227.0452,77.3046,0.0,14.3,14.38,0.60
240.4441,-6.7156,3.0,14.3,14.40,0.70
246.9756,2.8526,2.0,14.3,14.31,0.73
248.4624,6.9514,4.0,14.3,14.12,0.90
262.696,37.2486,1.0,14.3,14.36,0.75
265.6333,59.7519,0.0,14.3,14.30,0.72
272.6583,53.5838,3.0,14.3,14.85,0.60
278.1291,-56.9891,0.0,14.3,13.92,0.87
295.6028,-58.4734,4.0,14.3,14.46,0.77
305.911,-48.4479,1.0,14.3,14.37,0.91
309.0839,65.8874,3.0,14.3,14.18,1.01
311.2405,-23.779,0.0,14.3,14.47,0.63
312.548,-24.8033,1.0,14.3,13.69,1.10
317.2159,-66.623,4.0,14.3,14.83,0.83
317.5821,4.0716,1.0,14.3,14.53,1.16
324.8113,-22.2196,1.0,14.3,13.09,0.91
336.4322,-11.228,1.0,14.3,13.17,0.98
338.535,-26.9457,1.0,14.3,13.77,1.09
341.5207,15.7432,0.0,14.3,15.20,1.64
341.7659,-36.9628,1.0,14.3,12.60,0.88
41.3318,-2.9412,1.0,14.3,14.39,0.75
46.2523,-6.1282,2.0,14.3,14.42,0.55
5.3856,-25.847,2.0,14.3,14.39,0.74
76.4232,-15.9773,4.0,14.3,13.90,1.07
89.6918,-74.9848,4.0,14.3,13.76,0.87
94.5944,-24.4439,0.0,14.3,13.46,0.94
0.3251,-7.7741,3.0,14.4,13.76,1.12
0.3293,47.7002,2.0,14.4,13.17,0.94
102.8555,65.4158,3.0,14.4,14.30,1.01
111.9994,48.4557,2.0,14.4,14.56,0.96
12.2557,22.8876,2.0,14.4,14.33,0.85
127.4132,-11.6843,2.0,14.4,14.73,1.20
141.662,54.1907,4.0,14.4,14.54,1.15
163.2421,-37.7218,1.0,14.4,15.21,1.91
174.5508,41.2311,3.0,14.4,14.11,0.73
178.4288,38.385,4.0,14.4,15.58,1.52
182.2508,-27.8974,4.0,14.4,14.42,0.76
199.5955,74.8098,3.0,14.4,14.14,0.91
199.6786,-12.5844,0.0,14.4,14.25,0.91
206.4294,-33.9454,4.0,14.4,14.51,1.70
212.8944,74.4083,1.0,14.4,14.34,1.66
220.4313,18.6197,1.0,14.4,14.59,1.06
226.8367,-37.1508,1.0,14.4,14.42,0.73
228.3278,-37.3365,0.0,14.4,15.09,0.55
229.1307,43.8304,2.0,14.4,13.88,1.17
229.2608,26.6497,4.0,14.4,14.69,1.52
229.4242,-24.3721,3.0,14.4,13.48,1.37
229.9962,-9.0739,3.0,14.4,13.35,1.01
234.857,42.2912,4.0,14.4,14.11,1.32
238.7524,21.6999,4.0,14.4,14.30,0.76
24.7464,26.0044,1.0,14.4,13.83,1.00
249.8159,41.476,3.0,14.4,13.15,0.87
256.7102,30.0702,0.0,14.4,14.79,0.86
282.0258,-42.5075,1.0,14.4,14.77,1.60
294.942,-49.4273,4.0,14.4,15.04,0.99
331.7897,43.2743,4.0,14.4,14.22,0.72
337.1258,-16.612,0.0,14.4,14.56,0.69
35.3623,25.2427,1.0,14.4,14.44,0.75
358.0243,17.8205,0.0,14.4,14.49,0.81
44.1173,3.5588,2.0,14.4,15.30,3.32
0.0351,-37.6391,0.0,14.5,16.95,1.75
108.9364,-45.5085,4.0,14.5,13.94,0.93
12.1541,-24.4482,2.0,14.5,14.28,0.89
121.5366,-4.9032,2.0,14.5,13.53,1.57
123.6633,64.5228,2.0,14.5,13.90,1.08
124.0399,49.1679,1.0,14.5,14.31,0.68
124.2074,20.8518,1.0,14.5,14.74,0.74
124.6669,31.8967,2.0,14.5,14.38,0.75
129.9307,35.6671,1.0,14.5,14.12,0.98
130.68,66.9582,4.0,14.5,15.30,1.50
134.1656,20.9621,2.0,14.5,13.92,0.92
135.5331,45.7425,3.0,14.5,14.53,1.29
135.6121,20.8462,2.0,14.5,14.41,0.68
14.0838,-39.6957,3.0,14.5,14.10,1.39
14.1289,-53.3254,1.0,14.5,14.33,0.98
14.1345,-21.2856,3.0,14.5,14.61,0.67
146.1728,55.9647,4.0,14.5,13.50,1.44
146.426,57.9633,3.0,14.5,14.35,0.88
152.0477,0.5,1.0,14.5,14.97,0.79
152.9479,36.0052,4.0,14.5,14.54,1.18
157.0734,31.1262,2.0,14.5,14.25,0.67
158.1628,66.3898,3.0,14.5,14.19,0.86
161.948,72.6369,3.0,14.5,14.19,0.84
168.4537,-19.3815,2.0,14.5,13.92,1.05
171.1563,-8.1119,3.0,14.5,14.55,0.70
172.4054,30.6096,4.0,14.5,14.40,0.75
178.9517,61.5983,1.0,14.5,15.56,1.22
181.9044,-22.5099,1.0,14.5,14.67,0.98
183.4534,64.4223,1.0,14.5,14.22,0.88
185.382,28.2329,4.0,14.5,14.39,1.24
186.9698,75.3449,3.0,14.5,15.03,0.77
19.0817,-61.8954,1.0,14.5,15.12,0.56
197.3563,43.0849,3.0,14.5,14.65,0.58
198.6825,23.8074,2.0,14.5,14.42,0.75
2.3982,-32.2769,3.0,14.5,14.33,1.08
20.1319,-27.0235,3.0,14.5,14.26,1.23
202.9453,-6.7759,0.0,14.5,14.53,0.65
209.4112,1.4705,0.0,14.5,14.54,0.74
209.9572,-37.7669,1.0,14.5,14.89,0.54
215.8697,45.3955,4.0,14.5,13.11,0.81
216.5322,34.074,2.0,14.5,14.49,0.77
218.0723,50.9344,0.0,14.5,14.41,0.79
220.5298,43.8102,0.0,14.5,14.68,0.64
225.8533,47.9749,0.0,14.5,14.93,0.96
226.5735,43.5705,3.0,14.5,14.70,1.10
228.6396,-20.7406,3.0,14.5,14.19,0.81
230.3439,4.3417,4.0,14.5,14.91,2.39
232.6714,-30.4329,2.0,14.5,13.77,1.03
232.7425,57.607,0.0,14.5,14.29,0.92
235.8914,4.872,4.0,14.5,14.99,1.50
241.7839,59.358,4.0,14.5,14.94,1.35
244.1407,33.5121,0.0,14.5,14.30,0.72
259.0581,68.6108,4.0,14.5,13.04,0.81
267.1368,70.0974,1.0,14.5,13.47,1.47
270.352,21.3626,4.0,14.5,14.08,1.51
272.048,35.0219,0.0,14.5,14.26,0.93
29.1531,-18.0172,2.0,14.5,14.33,0.63
298.462,76.8472,4.0,14.5,13.89,1.31
305.6101,-45.2249,2.0,14.5,13.82,1.34
